Date,Open,High,Low,Close,Volume,pct_change,log_return,MA7,MA14,MA30,EMA12,EMA26,RSI14,MACD,MACD_Signal,rolling_std14,hl_spread,volume_change,volume_ma,price_up,avg_sentiment,news_count,positive_news,negative_news
2021-06-17,8.603006362915039,8.709403991699219,8.527008056640625,8.587806701660156,135276,-0.0017667848440057199,-0.0017683474491441812,8.710489409310478,8.738717351640974,8.477609014511108,8.649776537895564,8.532668632791067,44.90446267146445,0.051932927884053015,0.07656021936764507,0.21864153612137446,0.021238942770257483,5.529394729220967,635446.6,0,0.0,0,0,0
2021-06-20,8.587806701660156,8.66380500793457,8.549806594848633,8.587806701660156,143709,0.0,0.0,8.669233185904366,8.689861297607422,8.500661834081013,8.640242716936271,8.536752934188778,32.421892232898344,0.042794376419010405,0.06980035613363215,0.15851299441423108,0.013274450281222544,0.06233921759957428,635435.6,1,0.0,0,0,0
2021-06-21,8.587806701660156,8.846200942993164,8.61060619354248,8.724602699279785,163483,0.015929096027881506,0.01580355934690568,8.66271904536656,8.668147427695137,8.529794486363729,8.65322117575835,8.550667731602926,41.735515548620974,0.04522856268581066,0.06488210080073985,0.12603634508024075,0.02700349317569864,0.13759750607129684,637950.55,1,0.0,0,0,0
2021-06-22,8.724602699279785,8.869000434875488,8.66380500793457,8.732202529907227,290124,0.0008710804250224857,0.0008707012546450098,8.64534786769322,8.671947343008858,8.555127239227295,8.665372153319716,8.564114753699542,51.77664974619289,0.047171445819959246,0.06133772328844328,0.12718554882838334,0.023498702216094618,0.7746432350764301,649452.3,1,0.0,0,0,0
2021-06-23,8.732202529907227,9.036195755004883,8.739803314208984,8.891799926757812,520848,0.018276877603786046,0.018111863077014224,8.669233185904366,8.686604227338519,8.58527323404948,8.700207195387115,8.588387729481635,56.2212234729719,0.060030158222661,0.06107607760516385,0.1401655462096801,0.03333323323031302,0.7952599578111428,665864.25,1,0.0,0,0,0
2021-06-24,8.891799926757812,9.066596031188965,8.793002128601074,8.98299789428711,477464,0.010256412456476571,0.010204172351972319,8.730031830923897,8.729488985879081,8.617699178059896,8.743713456756344,8.617618112059818,70.89944314716465,0.07622007481936421,0.06410610617361465,0.13158588883581407,0.03045685925874338,-0.08329493441464686,682131.7,0,0.0,0,0,0
2021-06-27,8.98299789428711,9.036195755004883,8.762602806091309,8.952597618103027,800896,-0.0033842016375641437,-0.003389941000358345,8.779973438807897,8.751202719552177,8.64125862121582,8.775849481578911,8.642431408803759,62.6581579772934,0.08572045270446615,0.0684303787864789,0.14189039412696827,0.03056017488827405,0.677395573278823,689178.1,1,0.0,0,0,0
2021-06-28,8.952597618103027,9.423788070678711,8.891799926757812,9.134993553161621,1692857,0.020373520942097434,0.020168757264478403,8.858142989022392,8.784316199166435,8.666591358184814,8.831102415668559,8.678917493571008,67.0390352580595,0.1059437563180623,0.07593500260452933,0.17260540993246415,0.058236291117772856,1.1137039016301742,696426.55,0,0.0,0,0,0
2021-06-29,9.134993553161621,9.195793151855469,8.944998741149902,9.020997047424316,322146,-0.012479100841603863,-0.012557618726103208,8.920027324131556,8.794630255017962,8.683057657877605,8.860316974400213,8.704256719782364,55.68861420547405,0.1119053029386965,0.08313055712956899,0.18257060100186234,0.02780118532210067,-0.8097027687512885,670433.5,0,0.0,0,0,0
2021-06-30,9.020997047424316,9.036195755004883,8.891799926757812,8.937398910522461,263504,-0.00926706177403358,-0.009310268128798071,8.95042678288051,8.806572914123535,8.69699068069458,8.872175733803635,8.721526511689039,56.70735019897974,0.10892157521552015,0.08828961794276732,0.18628053098797093,0.016156359326992293,-0.18203547459847402,676398.35,0,0.0,0,0,0
2021-07-04,8.937398910522461,9.09699535369873,8.739803314208984,8.800601959228516,198251,-0.015306125715490615,-0.01542447364291749,8.96019812992641,8.802772998809814,8.711177031199137,8.861164383869001,8.727383952247518,47.953216374269005,0.09488584665287725,0.08960903906593881,0.18578496700120156,0.04058722814013719,-0.24763570951484604,653377.05,1,0.0,0,0,0
2021-07-05,8.800601959228516,9.013397216796875,8.800601959228516,8.891799926757812,246088,0.010362696546418082,0.010309371881726323,8.96019812992641,8.814715657915388,8.729163297017415,8.865877544313435,8.739562913322354,56.626548830444506,0.08979941810690306,0.08964711892347668,0.18574737190549234,0.02393162906511215,0.24129512587578383,651128.25,0,0.0,0,0,0
2021-07-06,8.891799926757812,8.884200096130371,8.633405685424805,8.701804161071777,59567,-0.021367525950993005,-0.02159911648700923,8.920027596609932,8.825029713766915,8.741829681396485,8.84063548535318,8.7367659687112,55.62130177514793,0.07018339940951535,0.08575404383448294,0.17399806796723696,0.028820967015956923,-0.7579443126036215,495042.9,1,0.0,0,0,0
2021-07-07,8.701804161071777,8.884200096130371,8.679003715515137,8.747403144836426,438473,0.0052401758210831595,0.005226493876149239,8.89071410042899,8.835343769618444,8.758549308776855,8.826292048350602,8.737553907683438,55.62130177514793,0.05753578011686855,0.08011000697771593,0.16380604359546988,0.02345797686669573,6.361005254587272,412368.65,0,0.0,0,0,0
2021-07-08,8.747403144836426,8.922199249267578,8.603006362915039,8.64100456237793,258430,-0.012163447905256697,-0.012238028022320857,8.820144244602748,8.839143616812569,8.77298895517985,8.797786281277883,8.730402104327474,51.933665652146786,0.03875156432824767,0.07183786806974114,0.1581412325580952,0.03693932621471732,-0.41061365237996406,391688.3,0,0.0,0,0,0
2021-07-11,8.64100456237793,8.777802467346191,8.572607040405273,8.587806701660156,214204,-0.006156444002979877,-0.006175473045384152,8.758259909493583,8.839143616812569,8.783628718058269,8.765481730567464,8.719839481907673,50.0,0.01947831463036387,0.06136550124595913,0.1581412325580952,0.02389381061653967,-0.17113338234725073,378862.2,0,0.0,0,0,0
